Id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1970,0,7.203,-8.926,-2.994,0.303,1.332,-0.456,-6.428,0.163,9.171,8.413
1971,0,4.606,7.828,-2.771,-1.271,-9.397,-6.814,4.563,5.989,-4.523,2.948
1972,0,3.402,0.729,-3.202,-8.457,-9.588,-3.599,-1.195,2.253,-1.192,-5.576
1973,0,-3.946,-4.658,3.293,-1.889,8.222,-8.849,5.85,1.891,-6.289,3.721
1974,0,-8.359,-8.443,4.139,4.251,-4.959,2.282,4.567,-9.951,9.02,-3.216
1975,0,5.389,-7.819,-6.718,-0.294,5.621,1.214,-6.771,-5.773,1.572,-5.564
1976,1,5.288,-9.948,-4.743,5.797,-2.622,8.436,9.74,-5.191,0.74,-8.658
1977,1,9.511,-2.874,5.604,-5.389,8.272,-6.255,-4.694,3.534,8.5,7.225
1978,1,9.575,6.069,6.879,6.178,1.038,1.976,9.682,-4.947,-8.198,-6.459
1979,0,0.158,-9.918,2.422,7.023,-3.496,8.879,9.411,-1.372,4.354,1.737
1980,1,2.556,9.53,-3.357,-5.652,-3.449,8.383,9.143,7.758,-1.026,-3.005
1981,1,-6.003,-4.569,3.441,8.197,-8.78,3.433,3.44,-4.474,5.164,6.319
1982,0,-7.845,0.609,-0.652,-3.229,8.468,3.151,-6.63,-1.527,-8.416,-1.979
1983,1,9.652,0.774,7.489,-3.269,9.545,-8.166,-5.14,-9.948,8.54,6.534
1984,1,-1.775,1.212,2.267,-8.874,6.896,8.188,6.71,2.615,7.941,2.722
1985,1,-9.679,-8.843,-3.717,-2.114,5.669,-1.682,-4.294,0.963,-0.107,-3.335
1986,0,6.254,-7.738,5.884,-7.53,-5.008,0.272,4.937,-8.426,4.941,-8.188
1987,1,-6.466,-0.039,-1.97,-0.57,6.212,6.572,-7.836,-1.095,7.101,-7.28
1988,0,-1.115,-5.04,-1.272,-6.681,-8.62,-0.883,-0.107,-3.795,-2.084,3.201
1989,0,-1.489,2.025,1.028,6.125,0.836,2.424,-0.518,-2.096,5.561,-7.474
1990,0,-4.101,-0.416,-4.632,5.709,-4.473,3.301,7.153,-8.746,-6.137,-9.78
1991,1,9.793,9.505,2.88,-1.689,-3.997,-3.812,6.893,-8.867,1.246,3.409
1992,1,-4.951,5.246,5.296,8.045,3.934,-5.582,-5.953,-4.425,1.32,6.589
1993,0,-1.037,-7.167,1.419,-4.15,-1.014,5.91,-2.59,8.353,7.24,2.059
1994,0,0.656,2.048,-5.653,4.332,-4.736,-8.812,4.856,7.799,9.764,-2.453
1995,0,-8.21,-3.324,2.672,0.563,-9.654,-3.328,5.12,-2.057,-1.599,1.287
1996,1,-2.445,-5.393,-5.94,-0.299,1.45,3.393,0.829,-9.298,-5.383,2.085
1997,1,-5.434,-4.674,-8.409,9.763,1.953,2.302,-3.7,-6.677,0.475,6.023
1998,1,-4.658,-5.292,7.493,-7.213,8.038,-4.106,-9.611,-3.874,8.72,4.492
1999,0,3.879,5.594,4.004,1.939,9.504,-3.723,-7.633,-3.556,-8.382,4.869
2000,1,9.9,-4.071,2.423,-5.904,4.184,-0.595,-3.899,5.528,4.784,-9.68
